Loc_name,Status,Score,Match_type,Match_addr,Addr_type,City,Postal,Country,Distance,X,Y,idm,year,rank_1,company_na,address,address2,city_1,zip,industry,foundingye,revenue,employees,growth,high,county,state_name,county_nam,state_code,cbsa,metro,full_name,FID_2,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON, , 
USA.PointAddress,M,100,A,"10 Maguire Rd, Lexington, Massachusetts, 02421",PointAddress,Lexington,2421,USA,0,-71.261199,42.472405,20142449,2014,2449,Imprivata,10 Maguire Road,"Building 1, Suite 125",Lexington,2421,Health,2001,71111000,301,1.5633,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",706,25,17,358600,25017358600,3586,Census Tract 3586,G5020,S,8720670,11686,42.4579056,-71.2500166, , 
USA.PointAddress,M,100,A,"24 Hartwell Ave, Lexington, Massachusetts, 02421",PointAddress,Lexington,2421,USA,0,-71.254321,42.474447,20142702,2014,2702,Integration Partners,24 Hartwell Ave,24 Hartwell Ave,Lexington,2421,IT Services,1999,96544023,200,1.3863,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",706,25,17,358600,25017358600,3586,Census Tract 3586,G5020,S,8720670,11686,42.4579056,-71.2500166, , 
USA.PointAddress,M,100,A,"131 Hartwell Ave, Lexington, Massachusetts, 02421",PointAddress,Lexington,2421,USA,0,-71.267388,42.462006,20130564,2013,566,Ironside Group,131 Hartwell Ave,Suite 215,Lexington,2421,IT Services,1999,13753200,58,7.9621,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",706,25,17,358600,25017358600,3586,Census Tract 3586,G5020,S,8720670,11686,42.4579056,-71.2500166, , 
USA.PointAddress,M,100,A,"420 Bedford St, Lexington, Massachusetts, 02420",PointAddress,Lexington,2420,USA,0,-71.247022,42.472607,20122837,2012,2836,New Horizon Communications,420 Bedford Street,Suite 250,Lexington,2420,Telecommunications,2002,37465779,39,0.807,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",706,25,17,358600,25017358600,3586,Census Tract 3586,G5020,S,8720670,11686,42.4579056,-71.2500166, , 
USA.PointAddress,M,100,A,"24 Hartwell Ave, Lexington, Massachusetts, 02421",PointAddress,Lexington,2421,USA,0,-71.254321,42.474447,20102283,2010,2281,Oasis Systems,24 Hartwell Avenue, ,Lexington,2421,Government Services,1997,55984395,270,1.112,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",706,25,17,358600,25017358600,3586,Census Tract 3586,G5020,S,8720670,11686,42.4579056,-71.2500166, , 
USA.PointAddress,M,100,A,"91 Hartwell Ave, Lexington, Massachusetts, 02421",PointAddress,Lexington,2421,USA,0,-71.259012,42.470292,20122874,2012,2873,Quantech Services,91 Hartwell Ave,3rd Floor,Lexington,2421,Government Services,1999,80281066,350,0.792,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",706,25,17,358600,25017358600,3586,Census Tract 3586,G5020,S,8720670,11686,42.4579056,-71.2500166, , 
USA.PointAddress,M,100,A,"10 Maguire Rd, Lexington, Massachusetts, 02421",PointAddress,Lexington,2421,USA,0,-71.261199,42.472405,20150757,2015,757,The Ironside Group,10 Maguire Rd,Building 4,Lexington,2421,IT Services,1999,21839044,81,5.9689,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",706,25,17,358600,25017358600,3586,Census Tract 3586,G5020,S,8720670,11686,42.4579056,-71.2500166, , 
USA.PointAddress,M,100,A,"3 Survey Cir, North Billerica, Massachusetts, 01862",PointAddress,North Billerica,1862,USA,0,-71.294111,42.584096,20142520,2014,2520,W.L. French Excavating,3 Survey Circle,3 Survey Circle,North Billerica,1862,Construction,1972,42438933,110,1.4989,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",708,25,17,316500,25017316500,3165,Census Tract 3165,G5020,S,13402816,465641,42.5868236,-71.2829028, , 
USA.StreetAddress,M,100,A,"14 Kidder Rd, Chelmsford, Massachusetts, 01824",StreetAddress,Chelmsford,1824,USA,0,-71.39009,42.583549,20121700,2012,1700,Waveguide,14 Kidder Rd, ,Chelmsford,1824,Telecommunications,1998,17437299,64,1.692,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",709,25,17,317101,25017317101,3171.01,Census Tract 3171.01,G5020,S,10394726,365010,42.5865094,-71.3693734, , 
USA.PointAddress,M,100,A,"350 Main St, Malden, Massachusetts, 02148",PointAddress,Malden,2148,USA,0,-71.067778,42.425345,20102798,2010,2796,McGovern Physical Therapy Associates,350 Main Street, ,Malden,2148,Health,2000,3480831,31,0.807,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",712,25,17,341300,25017341300,3413,Census Tract 3413,G5020,S,1244330,19938,42.4266733,-71.0694923, , 
USA.PointAddress,M,100,A,"1 Courthouse Ln, Chelmsford, Massachusetts, 01824",PointAddress,Chelmsford,1824,USA,0,-71.360022,42.624011,20141275,2014,1275,Abridge Info Systems,1 Courthouse Ln,Suite 8,Chelmsford,1824,IT Services,2006,3883278,34,3.3918,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",713,25,17,317203,25017317203,3172.03,Census Tract 3172.03,G5020,S,4467763,10598,42.6122111,-71.3465742, , 
USA.PointAddress,M,100,A,"6 Courthouse Ln, Chelmsford, Massachusetts, 01824",PointAddress,Chelmsford,1824,USA,0,-71.359902,42.624067,20081487,2008,1483,"Synergic Solutions, Inc.",6 Courthouse Lane #16, ,Chelmsford,1824,IT Services,1998,4243800,50,2.5513,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",713,25,17,317203,25017317203,3172.03,Census Tract 3172.03,G5020,S,4467763,10598,42.6122111,-71.3465742, , 
USA.PointAddress,M,100,A,"153 Rangeway Rd, North Billerica, Massachusetts, 01862",PointAddress,North Billerica,1862,USA,0,-71.308134,42.572694,20153281,2015,3281,Curriculum Associates,153 Rangeway Road, ,North Billerica,1862,Education,1969,83597247,458,1.0233,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",714,25,17,316400,25017316400,3164,Census Tract 3164,G5020,S,12447312,365418,42.5636168,-71.3081888, , 
USA.PointAddress,M,100,A,"16 Esquire Rd, North Billerica, Massachusetts, 01862",PointAddress,North Billerica,1862,USA,0,-71.301311,42.561763,20144023,2014,4023,Seahorse Bioscience,16 Esquire Rd, ,North Billerica,1862,Health,2001,35444000,150,0.7405,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",714,25,17,316400,25017316400,3164,Census Tract 3164,G5020,S,12447312,365418,42.5636168,-71.3081888, , 
USA.StreetAddress,M,100,A,"100 Crosby Dr, Bedford, Massachusetts, 01730",StreetAddress,Bedford,1730,USA,0,-71.24443,42.510887,20083044,2008,3037,By Appointment Only,100 Crosby Drive,Suite 201,Bedford,1730,Advertising & Marketing,1997,17428427,232,1.1639,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",720,25,17,359100,25017359100,3591,Census Tract 3591,G5020,S,14847990,165653,42.5084237,-71.2596633, , 
USA.PointAddress,M,100,A,"5 Alfred Cir, Bedford, Massachusetts, 01730",PointAddress,Bedford,1730,USA,0,-71.266037,42.483814,20111413,2011,1413,Mabbett & Associates,5 Alfred Circle, ,Bedford,1730,Environmental Services,1980,7911615.9,35,1.998975,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",720,25,17,359100,25017359100,3591,Census Tract 3591,G5020,S,14847990,165653,42.5084237,-71.2596633, , 
USA.StreetAddress,M,100,A,"19 Crosby Dr, Bedford, Massachusetts, 01730",StreetAddress,Bedford,1730,USA,0,-71.242772,42.506753,20112729,2011,2728,MindLeaf Technologies,19B Crosby Dr,Ste 330,Bedford,1730,Health,1993,10775356,170,0.823128,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",720,25,17,359100,25017359100,3591,Census Tract 3591,G5020,S,14847990,165653,42.5084237,-71.2596633, , 
USA.StreetAddress,M,100,A,"28 Crosby Dr, Bedford, Massachusetts, 01730",StreetAddress,Bedford,1730,USA,0,-71.243099,42.507403,20100226,2010,224,Reveal Imaging Technologies,28 Crosby Drive, ,Bedford,1730,Security,2002,61777957,125,13.324,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",720,25,17,359100,25017359100,3591,Census Tract 3591,G5020,S,14847990,165653,42.5084237,-71.2596633, , 
USA.PointAddress,M,100,A,"15 Wiggins Ave, Bedford, Massachusetts, 01730",PointAddress,Bedford,1730,USA,0,-71.263257,42.476749,20084008,2008,4003,Toxikon Corporation,15 Wiggins Avenue, ,Bedford,1730,Health,1977,24344355,0,0.7299,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",720,25,17,359100,25017359100,3591,Census Tract 3591,G5020,S,14847990,165653,42.5084237,-71.2596633, , 
USA.StreetAddress,M,100,A,"100 Crosby Dr, Bedford, Massachusetts, 01730",StreetAddress,Bedford,1730,USA,0,-71.24443,42.510887,20091815,2009,1816,Veroxity Technology Partners,100 Crosby Drive,Suite 301,Bedford,1730,Telecommunications,2000,21028642,40,1.754,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",720,25,17,359100,25017359100,3591,Census Tract 3591,G5020,S,14847990,165653,42.5084237,-71.2596633, , 
USA.PointAddress,M,100,A,"29 Domino Dr, Concord, Massachusetts, 01742",PointAddress,Concord,1742,USA,0,-71.403012,42.455626,20102023,2010,2021,Applied Analytics,29 Domino Drive, ,Concord,1742,Manufacturing,1996,2900000,100,1.32,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",722,25,17,361200,25017361200,3612,Census Tract 3612,G5020,S,9771563,524491,42.44525,-71.3995446, , 
USA.StreetAddress,M,100,A,"2352 Main St, Concord, Massachusetts, 01742",StreetAddress,Concord,1742,USA,0,-71.425783,42.442305,20150700,2015,700,SmartBooks,2352 Main Street,Suite 200,Concord,1742,Business Products & Services,2009,3131710,40,6.4603,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",722,25,17,361200,25017361200,3612,Census Tract 3612,G5020,S,9771563,524491,42.44525,-71.3995446, , 
USA.PointAddress,M,100,A,"238 Littleton Rd, Westford, Massachusetts, 01886",PointAddress,Westford,1886,USA,0,-71.433536,42.560354,20153099,2015,3099,iuvo Technologies,238 Littleton Road, ,Westford,1886,IT Services,2007,2134439,12,1.1168,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",724,25,17,318400,25017318400,3184,Census Tract 3184,G5020,S,21981534,172193,42.5565623,-71.4249536, , 
USA.PointAddress,M,100,A,"239 Littleton Rd, Westford, Massachusetts, 01886",PointAddress,Westford,1886,USA,0,-71.434817,42.559625,20133132,2013,3134,ProConnections,239 Littleton Road,Suite 4A,Westford,1886,Health,2003,4342042,7,1.0487,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",724,25,17,318400,25017318400,3184,Census Tract 3184,G5020,S,21981534,172193,42.5565623,-71.4249536, , 
USA.PointAddress,M,100,A,"40 Nagog Park, Acton, Massachusetts, 01720",PointAddress,Acton,1720,USA,0,-71.429597,42.525547,20122879,2012,2878,Apps Associates,40 Nagog Park,Suite 105,Acton,1720,IT Services,2002,15647000,87,0.791,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",731,25,17,363102,25017363102,3631.02,Census Tract 3631.02,G5020,S,13676791,103582,42.5053596,-71.4004858, , 
USA.StreetAddress,M,100,A,"31 Nagog Park, Acton, Massachusetts, 01720",StreetAddress,Acton,1720,USA,0,-71.431718,42.525199,20090238,2009,238,eIQnetworks,31 Nagog Park,N/A,Acton,1720,Security,2001,7784536,103,9.045,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",731,25,17,363102,25017363102,3631.02,Census Tract 3631.02,G5020,S,13676791,103582,42.5053596,-71.4004858, , 
USA.StreetAddress,M,100,A,"31 Nagog Park, Acton, Massachusetts, 01720",StreetAddress,Acton,1720,USA,0,-71.431718,42.525199,20080179,2008,179,"eIQnetworks, Inc.",31 Nagog Park, ,Acton,1720,Security,2001,6229031,85,13.5467,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",731,25,17,363102,25017363102,3631.02,Census Tract 3631.02,G5020,S,13676791,103582,42.5053596,-71.4004858, , 
USA.PointAddress,M,100,A,"40 Nagog Park, Acton, Massachusetts, 01720",PointAddress,Acton,1720,USA,0,-71.429597,42.525547,20153564,2015,3564,Sorriso Technologies,40 Nagog Park,3rd Floor,Acton,1720,Software,1997,4404059,10,0.8904,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",731,25,17,363102,25017363102,3631.02,Census Tract 3631.02,G5020,S,13676791,103582,42.5053596,-71.4004858, , 
USA.StreetAddress,M,100,A,"3 Clock Tower Pl, Maynard, Massachusetts, 01754",StreetAddress,Maynard,1754,USA,0,-71.45814,42.430884,20140005,2014,5,Acacia Communications,3 Clock Tower Place Suite 130,3 Clock Tower Place Suite 130,Maynard,1754,Telecommunications,2009,77652360,92,206.9046,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",732,25,17,364102,25017364102,3641.02,Census Tract 3641.02,G5020,S,8463522,205428,42.4197794,-71.4509538, , 
USA.StreetAddress,M,100,A,"2 Clock Tower Pl, Maynard, Massachusetts, 01754",StreetAddress,Maynard,1754,USA,0,-71.45811,42.430945,20080161,2008,161,"SANBlaze Technology, Inc","2 Clock Tower Place, Suite 550", ,Maynard,1754,Computer Hardware,2003,3202000,14,14.1754,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",732,25,17,364102,25017364102,3641.02,Census Tract 3641.02,G5020,S,8463522,205428,42.4197794,-71.4509538, , 
USA.StreetName,M,100,A,"Crowley Dr, Marlborough, Massachusetts, 01752",StreetName,Marlborough,1752,USA,0,-71.570675,42.366206,20153524,2015,3524,Boston Biomedical Associates,100 Crowley Drive,Suite 216,Marlborough,1752,Health,2000,10096362,46,0.9096,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",738,25,17,321500,25017321500,3215,Census Tract 3215,G5020,S,7258446,25127,42.3569937,-71.5737429, , 
USA.PointAddress,M,100,A,"260 Cedar Hill St, Marlborough, Massachusetts, 01752",PointAddress,Marlborough,1752,USA,0,-71.590414,42.318872,20102628,2010,2626,21st Century Biochemicals,260 Cedar Hill Street, ,Marlborough,1752,Manufacturing,2003,3325546,28,0.889,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.StreetAddress,M,100,A,"295 Donald Lynch Blvd, Marlborough, Massachusetts, 01752",StreetAddress,Marlborough,1752,USA,0,-71.602878,42.361716,20111844,2011,1844,Blue Cod Technologies,295 Donald Lynch Blvd, ,Marlborough,1752,IT Services,2000,17014092,217,1.415582,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.PointAddress,M,100,A,"33 Boston Post Rd W, Marlborough, Massachusetts, 01752",PointAddress,Marlborough,1752,USA,0,-71.583119,42.340516,20102869,2010,2867,Boston Technology,33 Boston Post Road West, ,Marlborough,1752,IT Services,2004,2881000,50,0.765,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.PointAddress,M,100,A,"377 Simarano Dr, Marlborough, Massachusetts, 01752",PointAddress,Marlborough,1752,USA,0,-71.579118,42.321067,20143973,2014,3973,BRIDGE Energy Group,377 Simarano Drive, ,Marlborough,1752,Energy,2004,20943893,88,0.758,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.PointAddress,M,100,A,"420 Lakeside Ave, Marlborough, Massachusetts, 01752",PointAddress,Marlborough,1752,USA,0,-71.580147,42.341102,20121984,2012,1984,Choice Solutions,420 Lakeside Ave,Suite 101,Marlborough,1752,Education,2000,4470000,30,1.358,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.StreetAddress,M,100,A,"325 Donald Lynch Blvd, Marlborough, Massachusetts, 01752",StreetAddress,Marlborough,1752,USA,0,-71.603644,42.361358,20141931,2014,1931,Davis Transportation Services,325 Donald LYnch Blvd,Suite 201,Marlborough,1752,Logistics & Transportation,2006,6937703,10,2.0979,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.PointAddress,M,100,A,"201 Boston Post Rd W, Marlborough, Massachusetts, 01752",PointAddress,Marlborough,1752,USA,0,-71.590149,42.338896,20153600,2015,3600,Noon Turf Care,201 Boston Post Road West,suite 202,Marlborough,1752,Consumer Products & Services,2001,6850000,60,0.8767,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.PointAddress,M,100,A,"5 Mount Royal Ave, Marlborough, Massachusetts, 01752",PointAddress,Marlborough,1752,USA,0,-71.579139,42.339691,20092453,2009,2454,OmniPresence,5 Mount Royal Ave.,N/A,Marlborough,1752,Telecommunications,2002,5305446,18,1.231,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.PointAddress,M,100,A,"33 Boston Post Rd W, Marlborough, Massachusetts, 01752",PointAddress,Marlborough,1752,USA,0,-71.583119,42.340516,20102319,2010,2317,ResourceSoft,33 Boston Post Road West, ,Marlborough,1752,IT Services,1999,31312680,168,1.088,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.PointAddress,M,100,A,"170 Locke Dr, Marlborough, Massachusetts, 01752",PointAddress,Marlborough,1752,USA,0,-71.583407,42.352424,20111843,2011,1843,Xcellerex,170 Locke Drive, ,Marlborough,1752,Health,0,26083000,120,1.419124,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",739,25,17,321400,25017321400,3214,Census Tract 3214,G5020,S,14167529,578757,42.3414582,-71.5926446, , 
USA.StreetAddress,M,100,A,"366 Summer St, Somerville, Massachusetts, 02144",StreetAddress,Somerville,2144,USA,0,-71.12001,42.393797,20112344,2011,2344,Second Wind,366 Summer Street, ,Somerville,2144,Energy,1980,12400702,62,1.034567,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",741,25,17,350900,25017350900,3509,Census Tract 3509,G5020,S,423172,0,42.394296,-71.1203228, , 
